Id,LivingArea1stFlrSF,LivingArea2ndFlrSF,BathroomFullTotal,BathroomHalfTotal,Bedrooms,Fireplaces,GarageAreaSF,GarageCars,GarageYrBlt,LivingAreaTotalSF,KitchenAbvGr,LotAreaSF,LotFrontageFeet,MiscVal,MoSold,Porch3SeasonSF,PorchEnclosedSF,PorchOpenSF,PorchScreenSF,SalePrice,BsmtTotalSF,YearBuilt,YearRemodAdd,YrSold,BuildingAreaTotalSF,OtherRooms,MSZoning,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasonryVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,Electrical,KitchenQual,GarageType,GarageFinish,PavedDrive,SaleType,SaleCondition,MasonryVnr,WoodDeck,Pool,MSSubClass,OverallCond
783,1430,0,2,0,3,0,605,2,2001.0,1430,1,16285,67.0,0,6,0,0,33,0,187100,1413,2001,2002,2009,2843,3,RL,IR2,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,N,N,20,5
784,1110,0,2,0,1,1,602,2,1978.0,1110,1,9101,70.0,0,7,0,0,30,0,165500,1097,1978,1978,2009,2207,3,RL,IR1,Corner,Mitchel,Norm,1Fam,SFoyer,Gable,Plywood,Plywood,BrkFace,TA,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,85,6
785,742,742,2,0,3,1,0,0,1979.0,1484,1,6300,35.0,0,6,0,134,291,0,128000,742,1914,2001,2008,2226,6,RM,Reg,Inside,OldTown,Norm,1Fam,2.5Unf,Gable,Wd Sdng,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,75,6
786,1342,0,2,0,3,1,457,2,1967.0,1342,1,9790,70.0,0,9,0,0,0,197,161500,1372,1967,1967,2009,2714,4,RL,Reg,Inside,NWAmes,Feedr,1Fam,1Story,Gable,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,20,5
787,966,686,3,0,4,0,416,1,1961.0,1652,1,10800,60.0,1200,6,0,196,0,0,139000,686,1915,1950,2010,2338,3,RM,Reg,Inside,OldTown,Artery,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,Gd,PConc,Fa,TA,No,LwQ,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,50,6
788,956,1128,3,1,4,0,618,2,2004.0,2084,1,10142,76.0,0,1,0,0,45,0,233000,956,2004,2004,2010,3040,4,RL,IR1,Inside,SawyerW,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,BuiltIn,RFn,Y,WD,Normal,N,N,N,60,5
789,901,0,1,0,2,0,281,1,1954.0,901,1,6000,50.0,0,8,0,0,0,0,107900,901,1954,2000,2008,1802,2,RM,Reg,Corner,OldTown,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,20,7
790,976,1111,2,1,5,0,444,2,1966.0,2087,1,12205,70.0,0,7,0,0,168,0,187500,832,1966,2007,2007,2919,4,RL,IR1,Inside,ClearCr,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Fa,Gd,LwQ,Gd,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,60,8
791,1145,0,2,0,2,1,397,2,2005.0,1145,1,3182,43.0,0,9,0,0,16,0,160200,1145,2005,2006,2009,2290,3,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,120,5
792,1062,0,2,0,3,2,539,2,1976.0,1062,1,11333,70.0,0,5,0,0,0,0,146800,1029,1976,1976,2007,2091,2,RL,IR1,Corner,Mitchel,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,ALQ,TA,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,N,Y,N,80,5
793,1127,886,3,1,3,1,455,2,1997.0,2013,1,9920,92.0,0,6,0,0,130,0,269790,1117,1996,1997,2007,3130,5,RL,IR1,CulDSac,NoRidge,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,Y,N,60,5
794,1496,0,2,0,3,0,474,2,2007.0,1496,1,9158,76.0,0,6,0,0,130,0,225000,1496,2007,2007,2007,2992,4,RL,Reg,Inside,Somerst,Norm,1Fam,1Story,Gable,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,New,Partial,Y,Y,N,20,5
795,1086,809,2,1,3,1,409,2,1994.0,1895,1,10832,70.0,500,10,0,0,46,0,194500,712,1994,1996,2008,2607,4,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,N,Y,N,60,5
796,888,676,2,1,3,1,476,2,1980.0,1564,1,8400,70.0,0,4,0,0,50,204,171000,650,1980,1981,2010,2214,4,RL,Reg,Inside,SawyerW,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,60,6
797,1285,0,1,1,3,1,528,2,1977.0,1285,1,8197,71.0,0,4,0,0,0,0,143500,660,1977,1977,2007,1945,4,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,Y,N,20,5
798,773,0,1,0,2,0,240,1,1953.0,773,1,7677,57.0,0,4,0,0,0,0,110000,773,1953,1953,2008,1546,2,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Gd,Y,SBrkr,TA,Attchd,Unf,Y,WD,Abnorml,N,N,N,20,5
799,1966,1174,3,1,4,2,820,3,2009.0,3140,1,13518,104.0,0,7,0,0,78,0,485000,1926,2008,2009,2009,5066,7,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,Hip,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Ex,Y,SBrkr,Ex,BuiltIn,Fin,Y,New,Partial,Y,Y,N,60,5
800,981,787,2,1,3,2,240,1,1939.0,1768,1,7200,60.0,0,6,0,264,0,0,175000,731,1937,1950,2007,2499,4,RL,Reg,Corner,SWISU,Feedr,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,Ex,Y,SBrkr,Gd,Detchd,Unf,Y,WD,Normal,Y,N,N,50,7
801,616,1072,3,1,4,0,603,2,1997.0,1688,1,12798,79.0,400,5,0,185,114,0,200000,616,1997,1997,2008,2304,4,RL,IR1,Inside,ClearCr,Feedr,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Gd,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,Y,N,60,5
802,1196,0,2,0,2,0,440,2,1957.0,1196,1,4800,40.0,0,7,0,0,0,0,109900,1196,1916,1990,2007,2392,3,RM,Reg,Inside,IDOTRR,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Ex,Y,FuseA,TA,Detchd,Unf,Y,WD,Normal,N,N,N,30,7
803,728,728,3,1,3,1,410,2,2005.0,1456,1,8199,63.0,0,10,0,0,18,0,189000,728,2005,2005,2008,2184,4,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,Gable,WdShing,Wd Shng,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,N,Y,N,60,5
805,1128,0,1,0,2,0,286,1,1954.0,1128,1,9000,75.0,0,6,0,0,0,0,118000,936,1954,1954,2006,2064,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Family,N,N,N,20,5
806,1428,0,2,0,3,0,554,2,2008.0,1428,1,12274,91.0,0,7,0,0,60,0,227680,1417,2008,2008,2008,2845,3,RL,IR1,FR2,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Ex,Attchd,RFn,Y,New,Partial,Y,N,N,20,5
807,980,0,2,0,3,0,384,1,1967.0,980,1,9750,75.0,0,10,0,0,0,0,135500,980,1967,1967,2006,1960,3,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Gd,Y,SBrkr,TA,Attchd,Fin,Y,WD,Normal,N,Y,N,80,5
808,1072,504,3,1,3,1,528,2,1923.0,1576,1,21384,144.0,0,5,0,0,312,0,223500,1324,1923,2004,2009,2900,3,RL,Reg,Inside,BrkSide,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,N,N,70,6
809,1086,0,2,0,3,1,484,2,1966.0,1086,1,13400,85.0,0,6,0,0,0,0,159950,1024,1966,1966,2006,2110,3,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,TA,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,N,N,80,5
810,1075,1063,2,0,2,0,360,2,1910.0,2138,3,8100,90.0,0,11,0,0,156,0,106000,849,1898,1965,2009,2987,9,RM,Reg,Corner,OldTown,Norm,1Fam,2.5Unf,Hip,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,TA,N,FuseA,TA,Detchd,Unf,N,WD,Normal,N,Y,N,75,5
811,1309,0,2,1,3,1,484,2,1974.0,1309,1,10140,78.0,0,1,0,0,0,0,181000,1040,1974,1999,2006,2349,2,RL,Reg,Inside,NWAmes,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Fa,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,Y,Y,20,6
812,848,0,2,0,1,1,420,2,2004.0,848,1,4438,70.0,0,6,0,0,0,0,144500,848,2004,2004,2008,1696,3,RM,Reg,Inside,CollgCr,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,ConLD,Normal,Y,Y,N,120,5
813,1044,0,1,0,2,0,504,2,1952.0,1044,1,8712,66.0,54,6,0,0,0,0,55993,540,1952,1952,2010,1584,2,C (all),Reg,Inside,IDOTRR,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,Av,Unf,TA,N,FuseA,Fa,Basment,Unf,N,WD,Alloca,N,N,N,20,5
814,1442,0,1,1,4,0,301,1,1958.0,1442,1,9750,75.0,500,4,0,275,0,0,157900,1442,1958,1958,2007,2884,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Gd,Y,SBrkr,TA,Attchd,RFn,Y,COD,Normal,Y,N,N,20,6
815,686,564,1,2,3,0,280,1,1955.0,1250,1,8248,45.0,0,7,0,96,0,0,116000,686,1918,1950,2006,1936,4,RL,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Gd,Y,SBrkr,Fa,Detchd,Unf,P,WD,Normal,N,Y,N,50,7
816,1661,0,2,0,3,0,598,2,1998.0,1661,1,12137,48.0,0,5,0,0,34,0,224900,1649,1998,1998,2010,3310,3,RL,IR2,CulDSac,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,N,N,20,5
817,1008,0,1,0,2,1,275,1,1954.0,1008,1,11425,70.0,0,7,0,120,0,0,137000,1008,1954,1954,2006,2016,2,RL,IR1,Corner,NAmes,Norm,1Fam,1Story,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Gd,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,N,N,N,20,6
818,1689,0,3,0,3,2,857,3,2002.0,1689,1,13265,70.0,0,7,0,0,59,0,271000,1568,2002,2002,2008,3257,4,RL,IR1,CulDSac,Mitchel,Norm,1Fam,1Story,Hip,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,Y,N,20,5
819,1052,0,2,0,3,0,440,2,1971.0,1052,1,8816,80.0,0,6,0,0,0,0,155000,1010,1971,1971,2010,2062,3,RL,Reg,Inside,ClearCr,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Gd,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,80,7
820,1358,0,3,0,2,1,484,2,2010.0,1358,1,6371,44.0,0,6,0,0,35,0,224000,1358,2009,2010,2010,2716,4,RL,IR1,Inside,NridgHt,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,New,Partial,Y,Y,N,120,5
821,798,842,2,1,3,0,595,2,2003.0,1640,1,7226,72.0,0,6,0,0,45,0,183000,798,2003,2003,2008,2438,3,RL,IR1,CulDSac,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,N,N,60,5
822,936,0,1,0,2,0,576,2,1974.0,936,1,6000,60.0,0,2,0,112,32,0,93000,936,1953,1953,2009,1872,2,RM,Reg,Inside,OldTown,Norm,2fmCon,1Story,Gable,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,TA,N,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,20,4
823,847,886,2,1,3,1,433,2,2003.0,1733,1,12394,70.0,0,10,0,0,48,0,225000,847,2003,2003,2007,2580,4,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Ex,Y,SBrkr,Gd,BuiltIn,Fin,Y,WD,Family,N,Y,N,60,5
824,944,545,2,0,3,1,240,1,1940.0,1489,1,9900,60.0,0,7,0,0,0,0,139500,778,1940,1950,2009,2267,4,RL,Reg,Inside,SWISU,Norm,1Fam,1.5Fin,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,Y,N,50,7
825,1489,0,2,0,3,1,776,2,2006.0,1489,1,11216,81.0,0,6,0,0,140,0,232600,1489,2006,2006,2006,2978,4,FV,Reg,Inside,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,New,Partial,N,N,N,20,5
826,2084,0,3,0,2,1,1220,3,2007.0,2084,1,14803,114.0,0,6,0,0,45,0,385000,2078,2007,2008,2008,4162,5,RL,Reg,Inside,NridgHt,PosN,1Fam,1Story,Hip,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Attchd,Fin,Y,New,Partial,Y,Y,N,20,5
827,784,0,2,0,2,0,0,0,1979.0,784,1,6130,50.0,0,5,0,116,0,0,109500,784,1924,1950,2008,1568,3,RM,Reg,Inside,BrkSide,Norm,1Fam,1.5Unf,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Gd,Y,SBrkr,Gd,Attchd,Unf,Y,WD,Normal,N,N,N,45,6
828,1434,0,2,0,3,1,527,2,2001.0,1434,1,8529,65.0,0,4,0,0,39,0,189000,1454,2001,2001,2009,2888,3,RL,IR1,Inside,SawyerW,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,Y,N,20,5
829,1160,966,2,2,3,0,538,2,1967.0,2126,1,28698,70.0,0,6,0,0,0,225,185000,1013,1967,1967,2009,3139,4,RL,IR2,CulDSac,ClearCr,Norm,1Fam,2Story,Flat,Plywood,Plywood,None,TA,TA,PConc,TA,Gd,Gd,LwQ,TA,Y,SBrkr,TA,Attchd,Fin,Y,WD,Abnorml,N,Y,N,60,5
830,520,623,2,1,2,0,480,2,2005.0,1223,1,2544,24.0,0,7,0,0,166,0,147400,600,2005,2005,2006,1823,2,FV,Reg,Inside,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Detchd,RFn,Y,WD,Normal,N,N,N,160,5
831,1392,0,2,1,3,2,458,2,1957.0,1392,1,11900,80.0,0,6,0,0,0,192,166000,1392,1957,1957,2008,2784,3,RL,IR1,Corner,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,FuseA,TA,Attchd,RFn,Y,WD,Normal,Y,N,N,20,5
832,520,600,2,1,2,0,480,2,2005.0,1200,1,3180,30.0,0,6,0,0,166,0,151000,600,2005,2005,2006,1800,2,FV,Reg,Inside,Somerst,Norm,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Detchd,RFn,Y,WD,Normal,N,N,N,160,5
833,941,888,3,1,3,1,613,2,2003.0,1829,1,9548,44.0,0,1,0,0,39,0,237000,941,2003,2003,2010,2770,4,RL,IR1,CulDSac,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,Y,N,60,6
834,1516,0,1,1,3,0,472,2,1964.0,1516,1,10004,100.0,0,2,0,0,0,152,167000,1516,1964,1964,2009,3032,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,N,N,20,6
835,1144,0,2,0,3,0,456,2,1961.0,1144,1,7875,75.0,0,9,0,0,0,0,139950,1144,1961,1961,2008,2288,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Gd,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,20,6
836,1067,0,2,0,2,0,436,2,1996.0,1067,1,9600,60.0,0,2,0,0,0,0,128000,1067,1950,1995,2010,2134,2,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,Gable,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,TA,Y,SBrkr,Gd,Attchd,Unf,Y,WD,Normal,N,Y,N,20,7
837,1559,0,2,0,2,0,812,2,1948.0,1559,1,8100,90.0,0,6,0,230,116,0,153500,1559,1948,1973,2007,3118,3,RM,Reg,Inside,OldTown,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Gd,Y,SBrkr,TA,Detchd,Unf,Y,COD,Normal,N,N,N,30,6
838,483,504,2,1,2,0,264,1,1973.0,987,1,1680,21.0,0,11,0,0,0,0,100000,483,1973,1973,2008,1470,3,RM,Reg,Inside,BrDale,Norm,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,Y,N,N,160,5
839,1099,0,1,1,3,0,352,1,1999.0,1099,1,9525,75.0,0,6,0,0,0,0,144000,1099,1995,2006,2008,2198,3,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,Unf,Y,WD,Normal,N,Y,N,20,6
840,768,432,1,0,3,0,240,1,1946.0,1200,1,11767,70.0,0,5,0,0,0,0,130500,768,1946,1995,2008,1968,3,RL,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Ex,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,50,6
841,810,672,2,0,4,0,400,1,1934.0,1482,1,12155,70.0,0,3,0,254,0,0,140000,672,1925,1950,2008,2154,3,RH,IR1,Inside,SWISU,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,TA,N,SBrkr,Fa,Detchd,Unf,P,WD,Normal,N,N,N,70,8
842,958,581,2,0,3,1,686,2,1983.0,1539,1,10440,60.0,0,6,0,68,78,0,157500,650,1904,2002,2008,2189,5,RM,Reg,Inside,OldTown,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Gd,Y,SBrkr,Gd,Detchd,Unf,P,WD,Normal,N,Y,N,70,8
843,1165,0,2,1,3,0,490,2,1966.0,1165,1,9020,82.0,0,5,0,0,129,0,174900,1127,1966,1966,2008,2292,3,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,TA,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,N,N,80,7
844,1800,0,2,0,6,0,0,0,1979.0,1800,2,8000,80.0,0,7,0,0,0,0,141000,1800,1961,1961,2007,3600,4,RL,Reg,Corner,NAmes,Artery,Duplex,1Story,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Ex,N,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,90,4
845,876,540,1,1,4,1,720,3,1949.0,1416,1,12665,100.0,0,6,0,194,0,0,153900,876,1915,1950,2008,2292,3,RM,IR1,Inside,OldTown,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Gd,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,Y,N,50,8
846,1701,0,3,0,3,2,611,2,1975.0,1701,1,16647,70.0,0,1,0,0,0,0,171000,1390,1975,1981,2007,3091,3,RL,IR1,CulDSac,Sawyer,RRAe,1Fam,SFoyer,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,TA,Y,SBrkr,TA,Basment,Fin,Y,WD,Normal,N,N,N,85,5
847,1006,769,3,1,3,1,425,2,1993.0,1775,1,9317,75.0,0,7,0,192,72,0,213000,740,1993,1993,2009,2515,4,RL,Reg,Inside,SawyerW,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Ex,Y,SBrkr,Gd,Attchd,Unf,Y,WD,Normal,Y,Y,N,60,5
848,864,0,2,0,3,1,338,1,1972.0,864,1,15523,36.0,0,8,0,0,0,0,133500,864,1972,1972,2009,1728,2,RL,IR1,CulDSac,CollgCr,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,20,6
849,1307,1051,3,0,5,1,360,2,1908.0,2358,1,45600,75.0,0,9,0,0,40,175,240000,907,1908,1997,2008,3265,5,RL,IR2,Inside,ClearCr,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,Y,N,50,8
850,1094,761,2,1,3,1,512,2,1976.0,1855,1,9600,80.0,0,8,0,0,100,0,187000,528,1976,1994,2007,2383,4,RL,Reg,FR2,Veenker,Feedr,1Fam,SLvl,Hip,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,Y,N,80,7
851,848,0,2,0,1,0,420,2,2003.0,848,1,4435,36.0,0,11,0,0,0,0,131500,848,2003,2003,2007,1696,2,RM,Reg,Inside,CollgCr,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,120,5
852,1456,0,2,0,2,1,400,2,2003.0,1456,1,3196,70.0,0,5,0,0,20,0,215000,1273,2003,2003,2006,2729,5,RL,Reg,Inside,Blmngtn,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,120,5
853,918,728,2,0,4,2,240,1,1941.0,1646,1,7128,53.0,0,8,0,0,0,126,164000,918,1941,1950,2007,2564,3,RL,Reg,Inside,Crawfor,Norm,1Fam,2.5Unf,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Gd,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,75,5
854,1445,0,1,1,3,1,645,2,1964.0,1445,1,12095,70.0,0,8,0,0,0,0,158000,1127,1964,1964,2009,2572,4,RL,IR1,Corner,NAmes,Norm,1Fam,SLvl,Gable,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,TA,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,Y,N,80,6
855,1779,0,2,1,3,1,454,2,1955.0,1779,1,17920,102.0,0,7,0,0,418,312,170000,1763,1955,1974,2006,3542,3,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,Hip,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Abnorml,N,N,N,20,4
